	Image_name	class	score	type_hierarchy
3991	Resize/wrench5.jpg	tool	0.976	
3992	Resize/wrench5.jpg	open-end wrench	0.707	/tool/wrench/open-end wrench
3993	Resize/wrench5.jpg	gray color	0.905	
3994	Resize/wrench5.jpg	ash grey color	0.831	
3995	Roll-Tools/axe1.jpg	ax	0.972	/tool/cutlery/ax
3996	Roll-Tools/axe1.jpg	cutlery	0.972	
3997	Roll-Tools/axe1.jpg	tool	0.972	
3998	Roll-Tools/axe1.jpg	hatchet	0.698	/tool/cutlery/ax/hatchet
3999	Roll-Tools/axe1.jpg	ax handle	0.623	/tool/cutlery/ax/ax handle
4000	Roll-Tools/axe2.jpg	hatchet	0.887	/tool/cutlery/ax/hatchet
4001	Roll-Tools/axe2.jpg	ax	0.983	
4002	Roll-Tools/axe2.jpg	cutlery	0.983	
4003	Roll-Tools/axe2.jpg	tool	0.983	
4004	Roll-Tools/axe2.jpg	ax handle	0.671	/tool/cutlery/ax/ax handle
4005	Roll-Tools/axe2.jpg	reddish brown color	0.723	
4006	Roll-Tools/axe2.jpg	pale yellow color	0.641	
4007	Roll-Tools/axe3.jpg	adz (edge tool)	0.771	/tool/cutlery/adz (edge tool)
4008	Roll-Tools/axe3.jpg	cutlery	0.854	
4009	Roll-Tools/axe3.jpg	tool	0.855	
4010	Roll-Tools/axe3.jpg	protective covering	0.797	
4011	Roll-Tools/axe3.jpg	reddish brown color	0.939	
4012	Roll-Tools/axe4.jpg	ax handle	0.845	/tool/cutlery/ax/ax handle
4013	Roll-Tools/axe4.jpg	ax	0.962	
4014	Roll-Tools/axe4.jpg	cutlery	0.988	
4015	Roll-Tools/axe4.jpg	tool	0.988	
4016	Roll-Tools/axe4.jpg	reddish brown color	0.966	
4017	Roll-Tools/axe5.jpg	ax handle	0.883	/tool/cutlery/ax/ax handle
4018	Roll-Tools/axe5.jpg	ax	0.979	
4019	Roll-Tools/axe5.jpg	cutlery	0.979	
4020	Roll-Tools/axe5.jpg	tool	0.979	
4021	Roll-Tools/axe5.jpg	hatchet	0.635	/tool/cutlery/ax/hatchet
4022	Roll-Tools/axe5.jpg	ivory color	0.9	
4023	Roll-Tools/flash1.jpg	flashlight battery	0.76	/electrical device/electric battery/flashlight battery
4024	Roll-Tools/flash1.jpg	electric battery	0.761	
4025	Roll-Tools/flash1.jpg	electrical device	0.761	
4026	Roll-Tools/flash1.jpg	flashlight	0.684	/lamp/electric lamp/flashlight
4027	Roll-Tools/flash1.jpg	electric lamp	0.841	
4028	Roll-Tools/flash1.jpg	lamp	0.841	
4029	Roll-Tools/flash1.jpg	mechanism	0.794	
4030	Roll-Tools/flash1.jpg	tool	0.798	
4031	Roll-Tools/flash1.jpg	rod	0.794	
4032	Roll-Tools/flash1.jpg	ash grey color	0.967	
4033	Roll-Tools/flash1.jpg	gray color	0.707	
4034	Roll-Tools/flash2.jpg	baton	0.744	
4035	Roll-Tools/flash2.jpg	microphone boom	0.644	/rod/pole/microphone boom
4036	Roll-Tools/flash2.jpg	pole	0.644	
4037	Roll-Tools/flash2.jpg	rod	0.645	
4038	Roll-Tools/flash2.jpg	stick	0.601	
4039	Roll-Tools/flash2.jpg	coal black color	0.976	
4040	Roll-Tools/flash2.jpg	charcoal color	0.769	
4041	Roll-Tools/flash3.jpg	lighter	0.602	
4042	Roll-Tools/flash3.jpg	blue color	0.817	
4043	Roll-Tools/flash3.jpg	ultramarine color	0.701	
4044	Roll-Tools/flash4.jpg	microphone	0.617	/electrical device/microphone
4045	Roll-Tools/flash4.jpg	electrical device	0.83	
4046	Roll-Tools/flash4.jpg	flashlight battery	0.617	/electrical device/electric battery/flashlight battery
4047	Roll-Tools/flash4.jpg	electric battery	0.618	
4048	Roll-Tools/flash4.jpg	electric lamp	0.679	
4049	Roll-Tools/flash4.jpg	lamp	0.679	
4050	Roll-Tools/flash4.jpg	mechanism	0.799	
4051	Roll-Tools/flash4.jpg	tool	0.796	
4052	Roll-Tools/flash4.jpg	rod	0.789	
4053	Roll-Tools/flash4.jpg	coal black color	0.903	
4054	Roll-Tools/flash4.jpg	gray color	0.669	
4055	Roll-Tools/flash5.jpg	flashlight	0.905	/lamp/electric lamp/flashlight
4056	Roll-Tools/flash5.jpg	electric lamp	0.905	
4057	Roll-Tools/flash5.jpg	lamp	0.905	
4058	Roll-Tools/flash5.jpg	flashlight battery	0.811	/electrical device/electric battery/flashlight battery
4059	Roll-Tools/flash5.jpg	electric battery	0.811	
4060	Roll-Tools/flash5.jpg	electrical device	0.885	
4061	Roll-Tools/flash5.jpg	purple color	0.733	
4062	Roll-Tools/flash5.jpg	indigo color	0.607	
4063	Roll-Tools/hammer1.jpg	sledgehammer	0.851	/tool/hammer/sledgehammer
4064	Roll-Tools/hammer1.jpg	hammer	0.874	
4065	Roll-Tools/hammer1.jpg	tool	0.902	
4066	Roll-Tools/hammer1.jpg	sports equipment	0.785	
4067	Roll-Tools/hammer1.jpg	stick	0.795	
4068	Roll-Tools/hammer1.jpg	reddish orange color	0.92	
4069	Roll-Tools/hammer2.jpg	knife	0.673	/weapon/knife
4070	Roll-Tools/hammer2.jpg	gray color	0.85	
4071	Roll-Tools/hammer2.jpg	charcoal color	0.687	
4072	Roll-Tools/hammer3.jpg	carpenter's hammer	0.969	/tool/hammer/carpenter's hammer
4073	Roll-Tools/hammer3.jpg	hammer	0.977	
4074	Roll-Tools/hammer3.jpg	tool	0.977	
4075	Roll-Tools/hammer3.jpg	controller	0.776	
4076	Roll-Tools/hammer3.jpg	mechanism	0.775	
4077	Roll-Tools/hammer3.jpg	sage green color	0.771	
4078	Roll-Tools/hammer4.jpg	mallet	0.839	/tool/hammer/mallet
4079	Roll-Tools/hammer4.jpg	hammer	0.985	
4080	Roll-Tools/hammer4.jpg	tool	0.985	
4081	Roll-Tools/hammer4.jpg	sledgehammer	0.816	/tool/hammer/sledgehammer
4082	Roll-Tools/hammer4.jpg	pale yellow color	0.943	
4083	Roll-Tools/hammer5.jpg	hammer	0.949	/tool/hammer
4084	Roll-Tools/hammer5.jpg	tool	0.97	
4085	Roll-Tools/hammer5.jpg	ball-peen hammer	0.74	/tool/hammer/ball-peen hammer
4086	Roll-Tools/hammer5.jpg	hammer head	0.647	/mechanical device/hammer head
4087	Roll-Tools/hammer5.jpg	mechanical device	0.647	
4088	Roll-Tools/hammer5.jpg	sports equipment	0.792	
4089	Roll-Tools/hammer5.jpg	stick	0.784	
4090	Roll-Tools/hammer5.jpg	mechanism	0.8	
4091	Roll-Tools/plier1.jpg	wire cutter	0.937	/tool/cutlery/wire cutter
4092	Roll-Tools/plier1.jpg	cutlery	0.937	
4093	Roll-Tools/plier1.jpg	tool	0.986	
4094	Roll-Tools/plier1.jpg	pair of pliers	0.711	
4095	Roll-Tools/plier1.jpg	lemon yellow color	0.94	
4096	Roll-Tools/plier1.jpg	greenishness color	0.851	
4097	Roll-Tools/plier2.jpg	pruning shears	0.875	/tool/cutlery/pair of scissors/shears/pruning shears
4098	Roll-Tools/plier2.jpg	shears	0.958	
4099	Roll-Tools/plier2.jpg	pair of scissors	0.96	
4100	Roll-Tools/plier2.jpg	cutlery	0.975	
4101	Roll-Tools/plier2.jpg	tool	0.975	
4102	Roll-Tools/plier2.jpg	snips	0.723	/tool/cutlery/pair of scissors/shears/snips
4103	Roll-Tools/plier2.jpg	azure color	0.666	
4104	Roll-Tools/plier3.jpg	snips	0.926	/tool/cutlery/pair of scissors/shears/snips
4105	Roll-Tools/plier3.jpg	shears	0.948	
4106	Roll-Tools/plier3.jpg	pair of scissors	0.957	
4107	Roll-Tools/plier3.jpg	cutlery	0.972	
4108	Roll-Tools/plier3.jpg	tool	0.973	
4109	Roll-Tools/plier3.jpg	bulldog clip	0.634	/restraint (chains)/fastener/bulldog clip
4110	Roll-Tools/plier3.jpg	fastener	0.634	
4111	Roll-Tools/plier3.jpg	restraint (chains)	0.634	
4112	Roll-Tools/plier3.jpg	coal black color	0.987	
4113	Roll-Tools/plier4.jpg	pruning shears	0.916	/tool/cutlery/pair of scissors/shears/pruning shears
4114	Roll-Tools/plier4.jpg	shears	0.94	
4115	Roll-Tools/plier4.jpg	pair of scissors	0.947	
4116	Roll-Tools/plier4.jpg	cutlery	0.947	
4117	Roll-Tools/plier4.jpg	tool	0.948	
4118	Roll-Tools/plier4.jpg	ash grey color	0.866	
4119	Roll-Tools/plier5.jpg	garlic press	0.613	/machine/mechanical press/garlic press
4120	Roll-Tools/plier5.jpg	mechanical press	0.613	
4121	Roll-Tools/plier5.jpg	machine	0.613	
4122	Roll-Tools/plier5.jpg	counterbore	0.602	/tool/counterbore
4123	Roll-Tools/plier5.jpg	tool	0.856	
4124	Roll-Tools/plier5.jpg	gray color	0.953	
4125	Roll-Tools/plier5.jpg	ash grey color	0.929	
4126	Roll-Tools/saw1.jpg	pruning saw	0.989	/tool/saw/handsaw/pruning saw
4127	Roll-Tools/saw1.jpg	handsaw	0.989	
4128	Roll-Tools/saw1.jpg	saw	1.0	
4129	Roll-Tools/saw1.jpg	tool	1.0	
4130	Roll-Tools/saw1.jpg	ivory color	0.697	
4131	Roll-Tools/saw2.jpg	pruning saw	0.945	/tool/saw/handsaw/pruning saw
4132	Roll-Tools/saw2.jpg	handsaw	0.949	
4133	Roll-Tools/saw2.jpg	saw	0.973	
4134	Roll-Tools/saw2.jpg	tool	0.973	
4135	Roll-Tools/saw2.jpg	sage green color	0.925	
4136	Roll-Tools/saw2.jpg	ivory color	0.832	
4137	Roll-Tools/saw3.jpg	miter box	0.941	/tool/miter box
4138	Roll-Tools/saw3.jpg	tool	0.941	
4139	Roll-Tools/saw3.jpg	holding device	0.771	
4140	Roll-Tools/saw3.jpg	electrical connector	0.794	
4141	Roll-Tools/saw3.jpg	reddish orange color	0.755	
4142	Roll-Tools/saw3.jpg	sage green color	0.655	
4143	Roll-Tools/saw4.jpg	pruning saw	0.993	/tool/saw/handsaw/pruning saw
4144	Roll-Tools/saw4.jpg	handsaw	0.993	
4145	Roll-Tools/saw4.jpg	saw	0.993	
4146	Roll-Tools/saw4.jpg	tool	0.993	
4147	Roll-Tools/saw5.jpg	handsaw	0.954	/tool/saw/handsaw
4148	Roll-Tools/saw5.jpg	saw	0.97	
4149	Roll-Tools/saw5.jpg	tool	0.97	
4150	Roll-Tools/saw5.jpg	backsaw	0.601	/tool/saw/handsaw/backsaw
4151	Roll-Tools/saw5.jpg	lemon yellow color	0.975	
4152	Roll-Tools/scissor1.jpg	snips	0.703	/tool/cutlery/pair of scissors/shears/snips
4153	Roll-Tools/scissor1.jpg	shears	0.756	
4154	Roll-Tools/scissor1.jpg	pair of scissors	0.799	
4155	Roll-Tools/scissor1.jpg	cutlery	0.835	
4156	Roll-Tools/scissor1.jpg	tool	0.866	
4157	Roll-Tools/scissor1.jpg	weapon	0.792	
4158	Roll-Tools/scissor1.jpg	ultramarine color	0.932	
4159	Roll-Tools/scissor2.jpg	shears	0.954	/tool/cutlery/pair of scissors/shears
4160	Roll-Tools/scissor2.jpg	pair of scissors	0.997	
4161	Roll-Tools/scissor2.jpg	cutlery	0.997	
4162	Roll-Tools/scissor2.jpg	tool	0.997	
4163	Roll-Tools/scissor2.jpg	thinning shears	0.757	/tool/cutlery/pair of scissors/shears/thinning shears
4164	Roll-Tools/scissor2.jpg	greenish blue color	0.997	
4165	Roll-Tools/scissor3.jpg	thinning shears	0.837	/tool/cutlery/pair of scissors/shears/thinning shears
4166	Roll-Tools/scissor3.jpg	shears	0.961	
4167	Roll-Tools/scissor3.jpg	pair of scissors	0.978	
4168	Roll-Tools/scissor3.jpg	cutlery	0.978	
4169	Roll-Tools/scissor3.jpg	tool	0.978	
4170	Roll-Tools/scissor3.jpg	instrument	0.781	
4171	Roll-Tools/scissor3.jpg	ash grey color	0.997	
4172	Roll-Tools/scissor4.jpg	shears	0.931	/tool/cutlery/pair of scissors/shears
4173	Roll-Tools/scissor4.jpg	pair of scissors	0.994	
4174	Roll-Tools/scissor4.jpg	cutlery	0.994	
4175	Roll-Tools/scissor4.jpg	tool	0.994	
4176	Roll-Tools/scissor4.jpg	dark red color	0.788	
4177	Roll-Tools/scissor4.jpg	claret red color	0.724	
4178	Roll-Tools/scissor5.jpg	thinning shears	0.828	/tool/cutlery/pair of scissors/shears/thinning shears
4179	Roll-Tools/scissor5.jpg	shears	0.914	
4180	Roll-Tools/scissor5.jpg	pair of scissors	0.997	
4181	Roll-Tools/scissor5.jpg	cutlery	0.997	
4182	Roll-Tools/scissor5.jpg	tool	0.997	
4183	Roll-Tools/scissor5.jpg	ivory color	0.718	
4184	Roll-Tools/screw1.jpg	screwdriver	0.879	/tool/screwdriver
4185	Roll-Tools/screw1.jpg	tool	0.879	
4186	Roll-Tools/screw1.jpg	utensil	0.798	
4187	Roll-Tools/screw2.jpg	soldering iron	0.866	/tool/soldering iron
4188	Roll-Tools/screw2.jpg	tool	0.989	
4189	Roll-Tools/screw2.jpg	screwdriver	0.722	/tool/screwdriver
4190	Roll-Tools/screw3.jpg	screwdriver	0.878	/tool/screwdriver
4191	Roll-Tools/screw3.jpg	tool	0.962	
4192	Roll-Tools/screw3.jpg	flat tip screwdriver	0.685	/tool/flat tip screwdriver
4193	Roll-Tools/screw3.jpg	coal black color	0.633	
4194	Roll-Tools/screw3.jpg	reddish orange color	0.611	
4195	Roll-Tools/screw4.jpg	screwdriver	0.899	/tool/screwdriver
4196	Roll-Tools/screw4.jpg	tool	0.971	
4197	Roll-Tools/screw4.jpg	flat tip screwdriver	0.698	/tool/flat tip screwdriver
4198	Roll-Tools/screw4.jpg	weapon	0.765	
4199	Roll-Tools/screw4.jpg	orange color	0.809	
4200	Roll-Tools/screw5.jpg	screwdriver	0.922	/tool/screwdriver
4201	Roll-Tools/screw5.jpg	tool	0.98	
4202	Roll-Tools/screw5.jpg	flat tip screwdriver	0.706	/tool/flat tip screwdriver
4203	Roll-Tools/screw5.jpg	coal black color	0.935	
4204	Roll-Tools/shovel1.jpg	mattock pick	0.686	/tool/cutlery/mattock pick
4205	Roll-Tools/shovel1.jpg	cutlery	0.686	
4206	Roll-Tools/shovel1.jpg	tool	0.869	
4207	Roll-Tools/shovel1.jpg	shovel	0.637	
4208	Roll-Tools/shovel1.jpg	stick	0.799	
4209	Roll-Tools/shovel1.jpg	coal black color	1.0	
4210	Roll-Tools/shovel2.jpg	shovel	0.787	/tool/shovel
4211	Roll-Tools/shovel2.jpg	tool	0.787	
4212	Roll-Tools/shovel2.jpg	ladle	0.657	
4213	Roll-Tools/shovel2.jpg	utensil	0.678	
4214	Roll-Tools/shovel2.jpg	ash grey color	0.979	
4215	Roll-Tools/shovel2.jpg	gray color	0.771	
4216	Roll-Tools/shovel3.jpg	shovel	0.992	/tool/shovel
4217	Roll-Tools/shovel3.jpg	tool	0.992	
4218	Roll-Tools/shovel3.jpg	garden spade	0.805	/tool/shovel/hand shovel/garden spade
4219	Roll-Tools/shovel3.jpg	hand shovel	0.926	
4220	Roll-Tools/shovel4.jpg	shovel	0.928	/tool/shovel
4221	Roll-Tools/shovel4.jpg	tool	0.928	
4222	Roll-Tools/shovel4.jpg	trenching spade	0.683	/tool/shovel/hand shovel/trenching spade
4223	Roll-Tools/shovel4.jpg	hand shovel	0.735	
4224	Roll-Tools/shovel4.jpg	spade	0.656	
4225	Roll-Tools/shovel4.jpg	gray color	0.779	
4226	Roll-Tools/shovel4.jpg	ash grey color	0.771	
4227	Roll-Tools/shovel5.jpg	spade	0.815	
4228	Roll-Tools/shovel5.jpg	shovel	0.913	/tool/shovel
4229	Roll-Tools/shovel5.jpg	tool	0.913	
4230	Roll-Tools/shovel5.jpg	hand shovel	0.681	
4231	Roll-Tools/tape1.jpg	tape measure	0.981	/measuring instrument/tape measure
4232	Roll-Tools/tape1.jpg	measuring instrument	0.981	
4233	Roll-Tools/tape1.jpg	lemon yellow color	0.935	
4234	Roll-Tools/tape1.jpg	yellow color	0.72	
4235	Roll-Tools/tape2.jpg	tape measure	0.977	/measuring instrument/tape measure
4236	Roll-Tools/tape2.jpg	measuring instrument	0.977	
4237	Roll-Tools/tape2.jpg	orange color	0.825	
4238	Roll-Tools/tape2.jpg	ultramarine color	0.739	
4239	Roll-Tools/tape3.jpg	tape measure	0.898	/measuring instrument/tape measure
4240	Roll-Tools/tape3.jpg	measuring instrument	0.899	
4241	Roll-Tools/tape3.jpg	ivory color	0.965	
4242	Roll-Tools/tape4.jpg	tape measure	0.95	/measuring instrument/tape measure
4243	Roll-Tools/tape4.jpg	measuring instrument	0.974	
4244	Roll-Tools/tape4.jpg	thermometer	0.774	
4245	Roll-Tools/tape4.jpg	tool	0.791	
4246	Roll-Tools/tape4.jpg	ash grey color	0.848	
4247	Roll-Tools/tape4.jpg	gray color	0.604	
4248	Roll-Tools/tape5.jpg	tape measure	0.973	/measuring instrument/tape measure
4249	Roll-Tools/tape5.jpg	measuring instrument	0.973	
4250	Roll-Tools/tape5.jpg	bottle green color	0.886	
4251	Roll-Tools/tape5.jpg	ash grey color	0.612	
4252	Roll-Tools/wrench1.jpg	crescent wrench	0.898	/tool/wrench/adjustable wrench/crescent wrench
4253	Roll-Tools/wrench1.jpg	adjustable wrench	0.988	
4254	Roll-Tools/wrench1.jpg	wrench	0.989	
4255	Roll-Tools/wrench1.jpg	tool	0.989	
4256	Roll-Tools/wrench2.jpg	wrench	0.988	/tool/wrench
4257	Roll-Tools/wrench2.jpg	tool	0.988	
4258	Roll-Tools/wrench2.jpg	open-end wrench	0.808	/tool/wrench/open-end wrench
4259	Roll-Tools/wrench2.jpg	greenish blue color	0.868	
4260	Roll-Tools/wrench2.jpg	gray color	0.777	
4261	Roll-Tools/wrench3.jpg	wrench	0.984	/tool/wrench
4262	Roll-Tools/wrench3.jpg	tool	0.984	
4263	Roll-Tools/wrench3.jpg	box wrench	0.787	/tool/wrench/box wrench
4264	Roll-Tools/wrench3.jpg	gray color	0.966	
4265	Roll-Tools/wrench4.jpg	box wrench	0.906	/tool/wrench/box wrench
4266	Roll-Tools/wrench4.jpg	wrench	0.996	
4267	Roll-Tools/wrench4.jpg	tool	0.996	
4268	Roll-Tools/wrench4.jpg	gray color	0.808	
4269	Roll-Tools/wrench4.jpg	ash grey color	0.802	
4270	Roll-Tools/wrench5.jpg	wrench	0.995	/tool/wrench
4271	Roll-Tools/wrench5.jpg	tool	0.995	
4272	Roll-Tools/wrench5.jpg	open-end wrench	0.762	/tool/wrench/open-end wrench
4273	Roll-Tools/wrench5.jpg	gray color	0.903	
4274	Roll-Tools/wrench5.jpg	ash grey color	0.767	
4275	Rotation/axe1.jpg	hatchet	0.819	/tool/cutlery/ax/hatchet
4276	Rotation/axe1.jpg	ax	0.976	
4277	Rotation/axe1.jpg	cutlery	0.976	
4278	Rotation/axe1.jpg	tool	0.976	
4279	Rotation/axe1.jpg	ax handle	0.722	/tool/cutlery/ax/ax handle
4280	Rotation/axe1.jpg	pale yellow color	0.914	
4281	Rotation/axe2.jpg	hatchet	0.816	/tool/cutlery/ax/hatchet
4282	Rotation/axe2.jpg	ax	0.965	
4283	Rotation/axe2.jpg	cutlery	0.965	
4284	Rotation/axe2.jpg	tool	0.965	
4285	Rotation/axe2.jpg	bottle green color	0.847	
4286	Rotation/axe3.jpg	adz (edge tool)	0.656	/tool/cutlery/adz (edge tool)
4287	Rotation/axe3.jpg	cutlery	0.743	
4288	Rotation/axe3.jpg	tool	0.831	
4289	Rotation/axe3.jpg	figure	0.798	
4290	Rotation/axe3.jpg	light brown color	1.0	
4291	Rotation/axe4.jpg	ax	0.97	/tool/cutlery/ax
4292	Rotation/axe4.jpg	cutlery	0.97	
4293	Rotation/axe4.jpg	tool	0.97	
4294	Rotation/axe4.jpg	ax handle	0.636	/tool/cutlery/ax/ax handle
4295	Rotation/axe4.jpg	reddish brown color	0.793	
4296	Rotation/axe4.jpg	gray color	0.617	
4297	Rotation/axe5.jpg	hatchet	0.775	/tool/cutlery/ax/hatchet
4298	Rotation/axe5.jpg	ax	0.971	
4299	Rotation/axe5.jpg	cutlery	0.971	
4300	Rotation/axe5.jpg	tool	0.971	
4301	Rotation/axe5.jpg	ax handle	0.611	/tool/cutlery/ax/ax handle
4302	Rotation/axe5.jpg	coal black color	0.697	
4303	Rotation/flash1.jpg	flashlight	0.877	/lamp/electric lamp/flashlight
4304	Rotation/flash1.jpg	electric lamp	0.877	
4305	Rotation/flash1.jpg	lamp	0.877	
4306	Rotation/flash1.jpg	flashlight battery	0.837	/electrical device/electric battery/flashlight battery
4307	Rotation/flash1.jpg	electric battery	0.837	
4308	Rotation/flash1.jpg	electrical device	0.837	
4309	Rotation/flash1.jpg	mechanism	0.791	
4310	Rotation/flash1.jpg	tool	0.77	
4311	Rotation/flash1.jpg	ash grey color	0.95	
4312	Rotation/flash1.jpg	gray color	0.899	
4313	Rotation/flash2.jpg	flashlight	0.701	/lamp/electric lamp/flashlight
4314	Rotation/flash2.jpg	electric lamp	0.784	
4315	Rotation/flash2.jpg	lamp	0.784	
4316	Rotation/flash2.jpg	flashlight battery	0.611	/electrical device/electric battery/flashlight battery
4317	Rotation/flash2.jpg	electric battery	0.612	
4318	Rotation/flash2.jpg	electrical device	0.612	
4319	Rotation/flash2.jpg	coal black color	0.967	
4320	Rotation/flash2.jpg	charcoal color	0.851	
4321	Rotation/flash3.jpg	ring-binder	0.856	/protective covering/ring-binder
4322	Rotation/flash3.jpg	protective covering	0.856	
4323	Rotation/flash3.jpg	folder	0.746	
4324	Rotation/flash3.jpg	bag	0.798	
4325	Rotation/flash3.jpg	tool	0.787	
4326	Rotation/flash3.jpg	computer	0.765	
4327	Rotation/flash3.jpg	charcoal color	0.873	
4328	Rotation/flash3.jpg	coal black color	0.603	
4329	Rotation/flash4.jpg	penlight	0.659	/lamp/electric lamp/penlight
4330	Rotation/flash4.jpg	electric lamp	0.659	
4331	Rotation/flash4.jpg	lamp	0.659	
4332	Rotation/flash4.jpg	rod	0.764	
4333	Rotation/flash4.jpg	gray color	0.886	
4334	Rotation/flash4.jpg	coal black color	0.871	
4335	Rotation/flash5.jpg	flashlight	0.935	/lamp/electric lamp/flashlight
4336	Rotation/flash5.jpg	electric lamp	0.935	
4337	Rotation/flash5.jpg	lamp	0.935	
4338	Rotation/flash5.jpg	purple color	0.646	
4339	Rotation/hammer1.jpg	sledgehammer	0.87	/tool/hammer/sledgehammer
4340	Rotation/hammer1.jpg	hammer	0.881	
4341	Rotation/hammer1.jpg	tool	0.929	
4342	Rotation/hammer1.jpg	stick	0.797	
4343	Rotation/hammer1.jpg	reddish orange color	0.966	
4344	Rotation/hammer2.jpg	ax	0.854	/tool/cutlery/ax
4345	Rotation/hammer2.jpg	cutlery	0.91	
4346	Rotation/hammer2.jpg	tool	0.939	
4347	Rotation/hammer2.jpg	meat cleaver	0.612	/tool/cutlery/knife/meat cleaver
4348	Rotation/hammer2.jpg	knife	0.623	
4349	Rotation/hammer2.jpg	gray color	0.892	
4350	Rotation/hammer2.jpg	ash grey color	0.865	
4351	Rotation/hammer3.jpg	spray gun	0.765	
4352	Rotation/hammer3.jpg	carpenter's hammer	0.682	/tool/hammer/carpenter's hammer
4353	Rotation/hammer3.jpg	hammer	0.733	
4354	Rotation/hammer3.jpg	tool	0.878	
4355	Rotation/hammer3.jpg	charcoal color	0.871	
4356	Rotation/hammer3.jpg	gray color	0.711	
4357	Rotation/hammer4.jpg	mallet	0.909	/tool/hammer/mallet
4358	Rotation/hammer4.jpg	hammer	0.984	
4359	Rotation/hammer4.jpg	tool	0.984	
4360	Rotation/hammer4.jpg	sledgehammer	0.734	/tool/hammer/sledgehammer
4361	Rotation/hammer4.jpg	pale yellow color	0.721	
4362	Rotation/hammer4.jpg	bottle green color	0.635	
4363	Rotation/hammer5.jpg	ball-peen hammer	0.929	/tool/hammer/ball-peen hammer
4364	Rotation/hammer5.jpg	hammer	0.987	
4365	Rotation/hammer5.jpg	tool	0.987	
4366	Rotation/hammer5.jpg	mechanism	0.791	
4367	Rotation/hammer5.jpg	bottle green color	0.873	
4368	Rotation/plier1.jpg	wire cutter	0.8	/tool/cutlery/wire cutter
4369	Rotation/plier1.jpg	cutlery	0.8	
4370	Rotation/plier1.jpg	tool	0.936	
4371	Rotation/plier1.jpg	extractor	0.602	
4372	Rotation/plier1.jpg	pair of pliers	0.689	
4373	Rotation/plier1.jpg	instrument	0.801	
4374	Rotation/plier1.jpg	greenishness color	0.691	
4375	Rotation/plier1.jpg	ultramarine color	0.607	
4376	Rotation/plier2.jpg	pruning shears	0.752	/tool/cutlery/pair of scissors/shears/pruning shears
4377	Rotation/plier2.jpg	shears	0.753	
4378	Rotation/plier2.jpg	pair of scissors	0.753	
4379	Rotation/plier2.jpg	cutlery	0.753	
4380	Rotation/plier2.jpg	tool	0.958	
4381	Rotation/plier2.jpg	pruning hook	0.703	/tool/saw/handsaw/pruning hook
4382	Rotation/plier2.jpg	handsaw	0.703	
4383	Rotation/plier2.jpg	saw	0.703	
4384	Rotation/plier2.jpg	can opener	0.677	/tool/opener/can opener
4385	Rotation/plier2.jpg	opener	0.688	
4386	Rotation/plier2.jpg	azure color	0.926	
4387	Rotation/plier3.jpg	bulldog clip	0.933	/restraint (chains)/fastener/bulldog clip
4388	Rotation/plier3.jpg	fastener	0.933	
4389	Rotation/plier3.jpg	restraint (chains)	0.933	
4390	Rotation/plier3.jpg	snips	0.68	/tool/cutlery/pair of scissors/shears/snips
4391	Rotation/plier3.jpg	shears	0.686	
4392	Rotation/plier3.jpg	pair of scissors	0.696	
4393	Rotation/plier3.jpg	cutlery	0.839	
4394	Rotation/plier3.jpg	tool	0.839	
4395	Rotation/plier3.jpg	coal black color	0.987	
4396	Rotation/plier4.jpg	ski binding	0.639	/mechanical device/ski binding
4397	Rotation/plier4.jpg	mechanical device	0.639	
4398	Rotation/plier4.jpg	wire stripper	0.624	/tool/wire stripper
4399	Rotation/plier4.jpg	tool	0.854	
4400	Rotation/plier4.jpg	hedge trimmer	0.624	/tool/garden tool/hedge trimmer
4401	Rotation/plier4.jpg	garden tool	0.624	
4402	Rotation/plier4.jpg	mechanism	0.801	
4403	Rotation/plier4.jpg	ash grey color	0.769	
4404	Rotation/plier4.jpg	black color	0.628	
4405	Rotation/plier5.jpg	counterbore	0.742	/tool/counterbore
4406	Rotation/plier5.jpg	tool	0.957	
4407	Rotation/plier5.jpg	needlenose pliers	0.734	/tool/pair of pliers/needlenose pliers
4408	Rotation/plier5.jpg	pair of pliers	0.807	
4409	Rotation/plier5.jpg	snips	0.601	/tool/cutlery/pair of scissors/shears/snips
4410	Rotation/plier5.jpg	shears	0.602	
4411	Rotation/plier5.jpg	pair of scissors	0.604	
4412	Rotation/plier5.jpg	cutlery	0.638	
4413	Rotation/plier5.jpg	sports equipment	0.788	
4414	Rotation/plier5.jpg	ash grey color	0.945	
4415	Rotation/plier5.jpg	gray color	0.919	
4416	Rotation/saw1.jpg	pruning saw	0.994	/tool/saw/handsaw/pruning saw
4417	Rotation/saw1.jpg	handsaw	0.994	
4418	Rotation/saw1.jpg	saw	0.994	
4419	Rotation/saw1.jpg	tool	0.994	
4420	Rotation/saw2.jpg	pruning saw	0.948	/tool/saw/handsaw/pruning saw
4421	Rotation/saw2.jpg	handsaw	0.949	
4422	Rotation/saw2.jpg	saw	0.997	
4423	Rotation/saw2.jpg	tool	0.997	
4424	Rotation/saw2.jpg	folding saw	0.801	/tool/saw/folding saw
4425	Rotation/saw2.jpg	ivory color	0.988	
4426	Rotation/saw3.jpg	miter box	0.939	/tool/miter box
4427	Rotation/saw3.jpg	tool	0.959	
4428	Rotation/saw3.jpg	pale yellow color	0.735	
4429	Rotation/saw3.jpg	beige color	0.67	
4430	Rotation/saw4.jpg	pruning saw	0.989	/tool/saw/handsaw/pruning saw
